measure_id,filter_id,start_year,end_year,location_id,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average
25,16,2009,2015,MO077,,,,,,NOT_AVAILABLE_YET,,,,,,,
25,16,2009,2015,MO079,3.0,10.0,30.0,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO081,3.0,6.0,50.0,2,25.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO083,3.0,7.0,42.8571,0,0.0,HIGH_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO085,3.0,5.0,60.0,0,0.0,EXCEEDS_MISSING_GROUP,,,,,,,
25,16,2009,2015,MO087,1.0,1.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO089,0.0,0.0,,0,,NO_DATA,,,,,,,
25,16,2009,2015,MO091,0.0,0.0,,0,,NO_DATA,,,,,,,
25,16,2009,2015,MO093,2.0,2.0,100.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO095,1.0,7.0,14.2857,0,0.0,OK,,,,,,,
25,16,2009,2015,MO097,4.0,9.0,44.4444,27,75.0,EXCEEDS_MISSING_PARENT,,,,,,,
25,16,2009,2015,MO099,1.0,3.0,33.3333,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO101,0.0,3.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO103,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO105,1.0,3.0,33.3333,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO107,3.0,10.0,30.0,1,9.0909,HIGH_MISSING_FILT,,,,,,,
25,16,2009,2015,MO109,1.0,3.0,33.3333,1,25.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO111,0.0,1.0,0.0,0,0.0,INSUFFICIENT_DATA_FILT,,,,,,,
25,16,2009,2015,MO113,2.0,10.0,20.0,0,0.0,HIGH_MISSING_PARENT,,,,,,,
25,16,2009,2015,MO115,1.0,4.0,25.0,1,20.0,INSUFFICIENT_DATA_FILT,,,,,,,
